ProductId,ProductCategory,ProductTitle,ProductReference,ProductPrice,ProductImageUrl
3021,Manicure accessories/Cuticle nippers,b'Cuticle nipper',Art. nr 2225,14.49,http://donegal.com.pl/2587-large_default/cazki-do-skorek-7mm-beauty-care.jpg
1414,Manicure accessories/Cuticle nippers,b'Cuticle nipper',Art. nr 9644,26.69,http://donegal.com.pl/2677-large_default/cazki-do-skorek-4mm.jpg
1415,Manicure accessories/Cuticle nippers,b'Cuticle nipper',Art. nr 9942,16.49,http://donegal.com.pl/2678-large_default/cazki-do-skorek-7-mm.jpg
1416,Manicure accessories/Cuticle nippers,b'Cuticle nipper',Art. nr 9943,18.29,http://donegal.com.pl/2825-large_default/cazki-do-skorek-4mm.jpg

3787,Manicure accessories/Manicure sets,b'MANICURE SET',Art. nr 2429,39.99,http://donegal.com.pl/2793-large_default/2429.jpg
3786,Manicure accessories/Manicure sets,b'MANICURE SET',Art. nr 2427,37.99,http://donegal.com.pl/2792-large_default/2427.jpg
2525,Manicure accessories/Manicure sets,b'MANICURE SET FOR CHILDREN',Art. nr 2412,7.99,http://donegal.com.pl/389-large_default/komplet-do-manicure-dla-dzieci-baby-one-.jpg

1454,Manicure accessories/Scissors,b'PROFESSIONAL NAIL SCISSORS SOLINGEN',Art. nr 9984,38.49,http://donegal.com.pl/2899-large_default/nozyczki-do-paznokci-solingen.jpg
3816,Manicure accessories/Scissors,b'PROFESSIONAL CUTICLE SCISSORS SOLINGEN',Art. nr 9983,38.49,http://donegal.com.pl/2897-large_default/9983.jpg
3740,Manicure accessories/Scissors,b'NAIL SCISSORS DREAM ROSE',Art. nr 2231,12.29,http://donegal.com.pl/2227-large_default/2231.jpg
3741,Manicure accessories/Scissors,b'CUTICLE SCISSORS DREAM ROSE',Art. nr 2232,12.29,http://donegal.com.pl/2228-large_default/2232.jpg
1438,Manicure accessories/Scissors,b'CUTICLE SCISSORS',Art. nr 1007,3.99,http://donegal.com.pl/2670-large_default/nozyczki-do-skorek.jpg
3023,Manicure accessories/Scissors,b'CUTICLE SCISSORS BEAUTY CARE',Art. nr 2227,11.69,http://donegal.com.pl/332-large_default/nozyczki-do-skorek-beauty-care.jpg
3022,Manicure accessories/Scissors,b'NAIL SCISSORS',Art. nr 2226,11.69,http://donegal.com.pl/1746-large_default/nozyczki-do-paznokci-beauty-care.jpg
1446,Manicure accessories/Scissors,b'CUTICLE SCISSORS',Art. nr 9168,11.69,http://donegal.com.pl/2676-large_default/nozyczki-do-paznokci.jpg
3019,Manicure accessories/Scissors,b'NAIL SCISSORS',Art. nr 2223,8.89,http://donegal.com.pl/1664-large_default/nozyczki-do-paznokci-neon-play.jpg
3020,Manicure accessories/Scissors,b'CUTICLE SCISSORS',Art. nr 2224,8.89,http://donegal.com.pl/252-large_default/nozyczki-do-skorek-neon-play-ii.jpg
1451,Manicure accessories/Scissors,b'NAIL SCISSORS',Art. nr 9641,12.89,http://donegal.com.pl/2695-large_default/nozyczki-do-paznokci.jpg
1437,Manicure accessories/Scissors,b'NAIL SCISSORS',Art. nr 1006,3.99,http://donegal.com.pl/2669-large_default/nozyczki-do-paznokci.jpg
1452,Manicure accessories/Scissors,b'SAFE BABY NAIL SCISSORS',Art. nr 9978,6.19,http://donegal.com.pl/2679-large_default/nozyczki-bezpieczne-uniwersalne.jpg
1439,Manicure accessories/Scissors,b'NAIL SCISSORS',Art. nr 1010,6.89,http://donegal.com.pl/2671-large_default/nozyczki-do-paznokci.jpg
1440,Manicure accessories/Scissors,b'CUTICLE SCISSORS',Art. nr 1011,6.99,http://donegal.com.pl/2672-large_default/nozyczki-do-skorek.jpg
1447,Manicure accessories/Scissors,b'NAIL SCISSORS',Art. nr 9366,13.19,http://donegal.com.pl/1970-large_default/nozyczki-do-paznokci.jpg
1448,Manicure accessories/Scissors,b'NO\xc5\xbbYCZKI DO SK\xc3\x93REK',Art. nr 9367,13.19,http://donegal.com.pl/1241-large_default/nozyczki-do-skorek.jpg
1445,Manicure accessories/Scissors,b'CUTICLE SCISSORS',Art. nr 9166,11.69,http://donegal.com.pl/2675-large_default/nozyczki-do-skorek.jpg

3744,Manicure accessories/Nail clippers,b'NAIL CLIPPER DREAM ROSE',Art. nr 2138,8.79,http://donegal.com.pl/2226-large_default/2138.jpg
1460,Manicure accessories/Nail clippers,b'NAIL CLIPPER',Art. nr 1014,2.49,http://donegal.com.pl/405-large_default/obcinacz-do-paznokci.jpg
1461,Manicure accessories/Nail clippers,b'NAIL CLIPPER',Art. nr 1015,3.99,http://donegal.com.pl/205-large_default/obcinacz-do-paznokci.jpg
3015,Manicure accessories/Nail clippers,b'NAIL CLIPPER',Art. nr 2129,3.99,http://donegal.com.pl/850-large_default/obcinacz-do-paznokci-duzy-beauty-care.jpg
3014,Manicure accessories/Nail clippers,b'NAIL CLIPPER',Art. nr 2128,2.49,http://donegal.com.pl/93-large_default/obcinacz-do-paznokci-sredni-beauty-care.jpg
3013,Manicure accessories/Nail clippers,b'NAIL CLIPPER',Art. nr 2127,2.29,http://donegal.com.pl/1520-large_default/obcinacz-do-paznokci-maly-beauty-care.jpg
2234,Manicure accessories/Nail clippers,b'OBCINACZKI DO PAZNOKCI',Art. nr 2105,5.59,http://donegal.com.pl/2833-large_default/obcinaczki-do-paznokci.jpg
2412,Manicure accessories/Nail clippers,b'NAIL CLIPPER',Art. nr 2107,5.69,http://donegal.com.pl/654-large_default/obcinacz-duzy-czarny.jpg
1466,Manicure accessories/Nail clippers,b'NAIL CLIPPER WITH NAIL FILE',Art. nr 9379,3.39,http://donegal.com.pl/2845-large_default/obcinacz-do-paznokci-z-pilnikiem.jpg
1459,Manicure accessories/Nail clippers,b'NAIL CLIPPER',Art. nr 1013,2.29,http://donegal.com.pl/2834-large_default/obcinacz-do-paznokci.jpg
2520,Manicure accessories/Nail clippers,b'NAIL CLIPPER FOR CHILDREN',Art. nr 2108,4.69,http://donegal.com.pl/1245-large_default/obcinacz-do-paznokci-dla-dzieci-puchatek.jpg
2521,Manicure accessories/Nail clippers,b'NAIL CLIPPER FOR CHILDREN',Art. nr 2109,4.69,http://donegal.com.pl/1974-large_default/obcinacz-do-paznokci-dla-dzieci-spiderman.jpg

1469,Manicure accessories/Wooden cuticle sticks,b'ORANGE WOOD STICK CUTICLE PUSHER',Art. nr 9208,1.99,http://donegal.com.pl/357-large_default/patyczki-do-skorek-5-szt.jpg
1470,Manicure accessories/Wooden cuticle sticks,b'ORANGE WOOD STICK CUTICLE PUSHER',Art. nr 9765,1.59,http://donegal.com.pl/2596-large_default/patyczki-do-skorek-5-szt.jpg
3018,Manicure accessories/Wooden cuticle sticks,b'ORANGE WOOD STICK CUTICLE PUSHER',Art. nr 2132,1.59,http://donegal.com.pl/2713-large_default/patyczki-do-skorek-95cm-5szt-beauty-care.jpg

1496,Manicure accessories/Nail files,b'GLAS NAIL FILE',Art. nr 9246,9.99,http://donegal.com.pl/2974-large_default/pilnik-szklany-dwustr-9-cm.jpg
1498,Manicure accessories/Nail files,b'GLAS NAIL FILE',Art. nr 9262,10.19,http://donegal.com.pl/2973-large_default/pilnik-szklany-dwustronny-14-cm.jpg
2469,Manicure accessories/Nail files,b'GLAS NAIL FILE',Art. nr 2012,19.99,http://donegal.com.pl/1851-large_default/f-systems-pilnik-szklany-do-paznokci.jpg
3749,Manicure accessories/Nail files,b'2074',Art. nr 2074,3.59,http://donegal.com.pl/2293-large_default/2074.jpg
3750,Manicure accessories/Nail files,b'DOUBLE-SIDED EMERY BOARD 180/240',Art. nr 2075,3.59,http://donegal.com.pl/2294-large_default/2075.jpg
3751,Manicure accessories/Nail files,b'DOUBLE-SIDED EMERY BOARD 220/220',Art. nr 2076,5.99,http://donegal.com.pl/2295-large_default/2076.jpg
1476,Manicure accessories/Nail files,b'DOUBLE SIDED EMERY BOARD 100/180',Art. nr 1028,2.89,http://donegal.com.pl/84-large_default/pilnik-do-paznokci-100-180.jpg
1491,Manicure accessories/Nail files,b'DOUBLE-SIDED EMERY BOARD 80/80',Art. nr 9185,3.29,http://donegal.com.pl/395-large_default/pilnik-banan-178-mm-80-80.jpg
3739,Manicure accessories/Nail files,b'DOUBLE-SIDED EMERY BOARD 240/320',Art. nr 2073,2.99,http://donegal.com.pl/2292-large_default/2073.jpg
3737,Manicure accessories/Nail files,b'EMERY BOARD AND NAIL FILE SET',Art. nr 2071,16.99,http://donegal.com.pl/2300-large_default/2071.jpg
3753,Manicure accessories/Nail files,b'DOUBLE-SIDED EMERY BOARD SET 100/180 24 PIECES',Art. nr 2078,33.99,http://donegal.com.pl/2291-large_default/2078.jpg
3752,Manicure accessories/Nail files,b'DOUBLE-SIDED EMERY BOARD SET 100/180 24 PIECES',Art. nr 2077,44.99,http://donegal.com.pl/2297-large_default/2077.jpg
1497,Manicure accessories/Nail files,b'SAPPHIRE NAIL FILE',Art. nr 9261,2.99,http://donegal.com.pl/2703-large_default/pilnik-szafirowy-10cm.jpg
1472,Manicure accessories/Nail files,b'SAPPHIRE NAIL FILE',Art. nr 1019,3.19,http://donegal.com.pl/2704-large_default/pilnik-szafirowy-15cm.jpg
1473,Manicure accessories/Nail files,b'SAPPHIRE NAIL FILE',Art. nr 1020,2.79,http://donegal.com.pl/2705-large_default/pilnik-szafirowy-175cm.jpg
1506,Manicure accessories/Nail files,b'DOUBLE-SIDED EMERY BOARD 150/280',Art. nr 9680,4.59,http://donegal.com.pl/546-large_default/pilnik-do-paznokci-150-280-st.jpg
1507,Manicure accessories/Nail files,b'PILNIK DO PAZNOKCI 150/280',Art. nr 9681,5.39,http://donegal.com.pl/1300-large_default/pilnik-do-paznokci-150-280.jpg
1500,Manicure accessories/Nail files,b'DOUBLE-SIDED EMERY BOARD 180/180',Art. nr 9309,3.29,http://donegal.com.pl/1564-large_default/pilnik-do-paznokci.jpg
2997,Manicure accessories/Nail files,b'DOUBLE \xe2\x80\x93 SIDED EMERY BOARD NEON PLAY 240/240',Art. nr 2043,3.39,http://donegal.com.pl/1349-large_default/pilnik-do-paznokci-neon-play.jpg
2996,Manicure accessories/Nail files,b'DOUBLE \xe2\x80\x93 SIDED EMERY BOARD NEON PLAY 240/240',Art. nr 2044,3.39,http://donegal.com.pl/615-large_default/pilnik-do-paznokci-neon-play-ii.jpg
3308,Manicure accessories/Nail files,b'EMERY BOARD  180/180 MULTI LAYER',Art. nr 2062,4.39,http://donegal.com.pl/281-large_default/pilnik-z-odklejanymi-powierzchniami.jpg

3736,Manicure accessories/Nail buffers,b'DOUBLE \xe2\x80\x93 SIDED NAIL FILE',Art. nr 2070,4.89,http://donegal.com.pl/2289-large_default/2070.jpg
3005,Manicure accessories/Nail buffers,b'NAIL BUFFER',Art. nr 2048,4.59,http://donegal.com.pl/2077-large_default/polerka-7y-nails.jpg
3738,Manicure accessories/Nail buffers,b'DOUBLE SIDED NAIL BUFFER 600/3000',Art. nr 2072,3.49,http://donegal.com.pl/2287-large_default/2072.jpg
1522,Manicure accessories/Nail buffers,b'DOUBLE-SIDED NAIL BUFFER  800/3600',Art. nr 9658,4.99,http://donegal.com.pl/2185-large_default/polerka-dwustronna-800-3600-st.jpg
1519,Manicure accessories/Nail buffers,b'DOUBLE-SIDED NAIL BUFFER 320/800/3000',Art. nr 1079,2.69,http://donegal.com.pl/1815-large_default/polerka-trojstronna-145-cm.jpg
1520,Manicure accessories/Nail buffers,b'DOUBLE-SIDED NAIL BUFFER 600/800/3000',Art. nr 1264,3.89,http://donegal.com.pl/798-large_default/polerka-trojstronna-178-cm.jpg
2999,Manicure accessories/Nail buffers,b'NAIL BUFFER 600/800/4000',Art. nr 2047,4.59,http://donegal.com.pl/1464-large_default/polerka-3y-nails.jpg
1521,Manicure accessories/Nail buffers,b'NAIL BUFFER',Art. nr 2040,2.89,http://donegal.com.pl/1531-large_default/polerka-kolorowa.jpg
1518,Manicure accessories/Nail buffers,b'DOUBLE SIDED NAIL BUFFER WITH EMERY BOARD',Art. nr 1025,2.49,http://donegal.com.pl/1470-large_default/polerka-trzystopniowa-z-pilnikiem.jpg
2515,Manicure accessories/Nail buffers,b'DOUBLE-SIDED NAIL BUFFER 3000/4000',Art. nr 2042,4.69,http://donegal.com.pl/2823-large_default/polerka-kolorowa.jpg

3796,Manicure accessories/Cuticle trimmers,b'METAL CUTICLE CUTTER',Art. nr 2139,7.99,http://donegal.com.pl/2814-large_default/2139.jpg
3653,Manicure accessories/Cuticle trimmers,b'METAL CUTICLE CUTTER',Art. nr 2134,9.69,http://donegal.com.pl/474-large_default/radelko-z-narzedziem-do-odsuwania-skorek.jpg
3000,Manicure accessories/Cuticle trimmers,b'CUTICLE CUTTER',Art. nr 2119,2.79,http://donegal.com.pl/1937-large_default/wycinacz-do-skorek-neon-play.jpg
1526,Manicure accessories/Cuticle trimmers,b'CUTICLE CUTTER',Art. nr 2096,2.99,http://donegal.com.pl/2824-large_default/radelko.jpg
1528,Manicure accessories/Cuticle trimmers,b'CUTICLE CUTTER WITH NAIL FILE',Art. nr 2099,4.69,http://donegal.com.pl/1679-large_default/radelko-z-pilnikiem-ceramicznym.jpg
1527,Manicure accessories/Cuticle trimmers,b'CUTICLE CUTTER WITH NAIL FILE',Art. nr 2097,2.89,http://donegal.com.pl/2719-large_default/radelko-z-pilnikiem-laserowym.jpg
1525,Manicure accessories/Cuticle trimmers,b'CUTICLE CUTTER',Art. nr 1081,1.59,http://donegal.com.pl/2720-large_default/radelko.jpg
1524,Manicure accessories/Cuticle trimmers,b'CUTICLE CUTTER WITH CUTICLE PUSHER',Art. nr 1043,2.19,http://donegal.com.pl/2821-large_default/radelko-z-narzedziem-do-odsuwania-skorek.jpg
3016,Manicure accessories/Cuticle trimmers,b'CUTICLE CUTTER BEAUTY CARE',Art. nr 2130,1.59,http://donegal.com.pl/2721-large_default/radelko-beauty-care.jpg
3017,Manicure accessories/Cuticle trimmers,b'CUTICLE CUTTER WITH CUTICLE PUSHER BEAUTY CARE',Art. nr 2131,2.19,http://donegal.com.pl/2822-large_default/radelko-z-kopytkiem-beauty-care.jpg

1774,Nail ornaments/Nail ornaments,b'Red glitter',Art. nr 3512,1.99,http://donegal.com.pl/1506-large_default/brokat-pyl-czerwony-ciemny.jpg
1776,Nail ornaments/Nail ornaments,b'Green glitter',Art. nr 3514,1.99,http://donegal.com.pl/777-large_default/brokat-pyl-zielony.jpg
1778,Nail ornaments/Nail ornaments,b'Brown glitter',Art. nr 3516,1.99,http://donegal.com.pl/83-large_default/brokat-pyl-braz-jasny.jpg
1779,Nail ornaments/Nail ornaments,b'Turquoise glitter',Art. nr 3517,1.99,http://donegal.com.pl/840-large_default/brokat-pyl-turkusowy-ciemny.jpg
1785,Nail ornaments/Nail ornaments,b'Burgundy glitter',Art. nr 3521,1.99,http://donegal.com.pl/1002-large_default/brokat-pyl-braz-ciemny.jpg
1786,Nail ornaments/Nail ornaments,b'Copper glitter',Art. nr 3522,1.99,http://donegal.com.pl/1736-large_default/brokat-pyl-miedziany.jpg
1787,Nail ornaments/Nail ornaments,b'Light green glitter',Art. nr 3523,1.99,http://donegal.com.pl/322-large_default/brokat-pyl-zielony-jasny.jpg
1791,Nail ornaments/Nail ornaments,b'Lilac glitter',Art. nr 3524,1.99,http://donegal.com.pl/1161-large_default/brokat-pyl-rozowo-bezowy.jpg
1772,Nail ornaments/Nail ornaments,b'Silver glitter',Art. nr 3510,1.99,http://donegal.com.pl/2180-large_default/brokat-pyl-srebrny.jpg
3721,Nail ornaments/Nail ornaments,b'NAIL STICKERS',Art. nr 3606/08,3.69,http://donegal.com.pl/2298-large_default/3606-08.jpg
3720,Nail ornaments/Nail ornaments,b'NAIL STICKERS',Art. nr 3604/4,3.19,http://donegal.com.pl/2299-large_default/3604-4.jpg
3706,Nail ornaments/Nail ornaments,b'NAIL STICKERS',Art. nr 3700,5.99,http://donegal.com.pl/466-large_default/naklejki-na-paznokcie-3d-gwiazdziste-niebo.jpg
3708,Nail ornaments/Nail ornaments,b'NAIL STICKERS',Art. nr 3702,5.99,http://donegal.com.pl/1950-large_default/naklejki-na-paznokcie-magiczna-polana.jpg
3703,Nail ornaments/Nail ornaments,b'NAIL STICKERS',Art. nr 3697,5.99,http://donegal.com.pl/1142-large_default/naklejki-na-paznokcie-letni-poranek.jpg
3704,Nail ornaments/Nail ornaments,b'NAIL STICKERS',Art. nr 3698,5.99,http://donegal.com.pl/978-large_default/naklejki-na-paznokcie-pierwsza-randka.jpg
3705,Nail ornaments/Nail ornaments,b'NAIL STICKERS',Art. nr 3699,5.99,http://donegal.com.pl/1872-large_default/naklejki-na-paznokcie-tropikalny-raj.jpg
3707,Nail ornaments/Nail ornaments,b'NAIL STICKERS',Art. nr 3701,5.99,http://donegal.com.pl/1222-large_default/naklejki-na-paznokcie-wiosenna-laka.jpg

3717,Nail ornaments/Glitters,b'Cherry glitter',Art. nr 3502/08,6.39,http://donegal.com.pl/2262-large_default/3502-08.jpg
3718,Nail ornaments/Glitters,b'Green glitter',Art. nr 3503/07,6.39,http://donegal.com.pl/2263-large_default/3503-07.jpg
1772,Nail ornaments/Glitters,b'Silver glitter',Art. nr 3510,1.99,http://donegal.com.pl/2180-large_default/brokat-pyl-srebrny.jpg
1791,Nail ornaments/Glitters,b'Lilac glitter',Art. nr 3524,1.99,http://donegal.com.pl/1161-large_default/brokat-pyl-rozowo-bezowy.jpg
1785,Nail ornaments/Glitters,b'Burgundy glitter',Art. nr 3521,1.99,http://donegal.com.pl/1002-large_default/brokat-pyl-braz-ciemny.jpg
1779,Nail ornaments/Glitters,b'Turquoise glitter',Art. nr 3517,1.99,http://donegal.com.pl/840-large_default/brokat-pyl-turkusowy-ciemny.jpg
1787,Nail ornaments/Glitters,b'Light green glitter',Art. nr 3523,1.99,http://donegal.com.pl/322-large_default/brokat-pyl-zielony-jasny.jpg
1776,Nail ornaments/Glitters,b'Green glitter',Art. nr 3514,1.99,http://donegal.com.pl/777-large_default/brokat-pyl-zielony.jpg
1778,Nail ornaments/Glitters,b'Brown glitter',Art. nr 3516,1.99,http://donegal.com.pl/83-large_default/brokat-pyl-braz-jasny.jpg
1786,Nail ornaments/Glitters,b'Copper glitter',Art. nr 3522,1.99,http://donegal.com.pl/1736-large_default/brokat-pyl-miedziany.jpg
1774,Nail ornaments/Glitters,b'Red glitter',Art. nr 3512,1.99,http://donegal.com.pl/1506-large_default/brokat-pyl-czerwony-ciemny.jpg
3722,Nail ornaments/Glitters,b'Gold glitter',Art. nr 3501/3,1.99,http://donegal.com.pl/2258-large_default/3501-3.jpg
3725,Nail ornaments/Glitters,b'Pink glitter',Art. nr 3501/8,1.99,http://donegal.com.pl/2261-large_default/35018.jpg
3723,Nail ornaments/Glitters,b'Purple glitter',Art. nr 3501/6,1.99,http://donegal.com.pl/2259-large_default/3501-6.jpg
3724,Nail ornaments/Glitters,b'Maroon glitter',Art. nr 3501/7,1.99,http://donegal.com.pl/2260-large_default/3501-7.jpg

3721,Nail ornaments/Nail stickers,b'NAIL STICKERS',Art. nr 3606/08,3.69,http://donegal.com.pl/2298-large_default/3606-08.jpg
3720,Nail ornaments/Nail stickers,b'NAIL STICKERS',Art. nr 3604/4,3.19,http://donegal.com.pl/2299-large_default/3604-4.jpg
2488,Nail ornaments/Nail stickers,b'NAIL STICKERS',Art. nr 3637,4.89,http://donegal.com.pl/200-large_default/naklejki-na-paznokcie.jpg
3703,Nail ornaments/Nail stickers,b'NAIL STICKERS',Art. nr 3697,5.99,http://donegal.com.pl/1142-large_default/naklejki-na-paznokcie-letni-poranek.jpg
3708,Nail ornaments/Nail stickers,b'NAIL STICKERS',Art. nr 3702,5.99,http://donegal.com.pl/1950-large_default/naklejki-na-paznokcie-magiczna-polana.jpg
3704,Nail ornaments/Nail stickers,b'NAIL STICKERS',Art. nr 3698,5.99,http://donegal.com.pl/978-large_default/naklejki-na-paznokcie-pierwsza-randka.jpg
3705,Nail ornaments/Nail stickers,b'NAIL STICKERS',Art. nr 3699,5.99,http://donegal.com.pl/1872-large_default/naklejki-na-paznokcie-tropikalny-raj.jpg
3706,Nail ornaments/Nail stickers,b'NAIL STICKERS',Art. nr 3700,5.99,http://donegal.com.pl/466-large_default/naklejki-na-paznokcie-3d-gwiazdziste-niebo.jpg
3707,Nail ornaments/Nail stickers,b'NAIL STICKERS',Art. nr 3701,5.99,http://donegal.com.pl/1222-large_default/naklejki-na-paznokcie-wiosenna-laka.jpg

3833,Nails/Nails,b'Cleaner 150 ml',Art. nr 2485,7.79,http://donegal.com.pl/2982-large_default/2485.jpg
3834,Nails/Nails,b'Remover 150 ml',Art. nr 2486,10.39,http://donegal.com.pl/3047-large_default/2486.jpg
3835,Nails/Nails,b'Acetone 150 ml',Art. nr 2487,8.79,http://donegal.com.pl/2984-large_default/2487.jpg
3821,Nails/Nails,b'ARTIFICIAL NAILS',Art. nr 3044,16.69,http://donegal.com.pl/2912-large_default/3044.jpg
3818,Nails/Nails,b'ARTIFICIAL NAILS',Art. nr 3043,16.69,http://donegal.com.pl/2922-large_default/3043.jpg
3822,Nails/Nails,b'ARTIFICIAL NAILS',Art. nr 3045,16.69,http://donegal.com.pl/2914-large_default/3045.jpg
3824,Nails/Nails,b'ARTIFICIAL NAILS',Art. nr 3047,16.69,http://donegal.com.pl/2918-large_default/3047.jpg
3825,Nails/Nails,b'ARTIFICIAL NAILS',Art. nr 3048,16.69,http://donegal.com.pl/2920-large_default/3048.jpg
3715,Nails/Nails,b'ARTIFICIAL NAILS',Art. nr 3040,16.69,http://donegal.com.pl/2549-large_default/friendly-url-autogeneration-failed.jpg
3716,Nails/Nails,b'ARTIFICIAL NAILS',Art. nr 3041,16.69,http://donegal.com.pl/2551-large_default/friendly-url-autogeneration-failed.jpg
3756,Nails/Nails,b'NAIL POLISH REMOVER STRAWBERRY',Art. nr 2488,9.19,http://donegal.com.pl/2242-large_default/2488.jpg
2498,Nails/Nails,b'NAIL POLISH REMOVER MANGO',Art. nr 2497,7.69,http://donegal.com.pl/723-large_default/zmywacz-do-paznokci-w-zelu-o-zapachu-mango.jpg
2025,Nails/Nails,b'NAIL POLISH REMOVER',Art. nr 2492,6.29,http://donegal.com.pl/1592-large_default/zmywacz-do-paznokci-z-gabka-50ml.jpg
2027,Nails/Nails,b'NAIL POLISH REMOVER WITH VITAMIN E',Art. nr 9149,3.59,http://donegal.com.pl/2754-large_default/zmywacz-do-paznokci-z-witamina-e-50ml.jpg
2217,Nails/Nails,b'NAIL POLISH REMOVER',Art. nr 2496,7.69,http://donegal.com.pl/1890-large_default/zmywacz-wybielajacy-z-ekstraktem-z-cytryny.jpg
2218,Nails/Nails,b'NAIL POLISH REMOVER WITH SILK PROTEINS',Art. nr 2495,7.29,http://donegal.com.pl/50-large_default/emulsja-zmywajaca-do-paznokci-z-proteinami-jedwabiu.jpg
1950,Nails/Nails,b'NAIL GLUE',Art. nr 9137,6.19,http://donegal.com.pl/1101-large_default/klej-do-paznokci-bezbarwny.jpg
1953,Nails/Nails,b'NAIL GLUE',Art. nr 9725,6.49,http://donegal.com.pl/689-large_default/klej-do-paznokci-rozowy.jpg
1946,Nails/Nails,b'PAINTING MANICURE BRUSH',Art. nr 9619,17.89,http://donegal.com.pl/2195-large_default/pedzle-do-zdobienia-paznokci-4-szt.jpg
2604,Nails/Nails,b'COTTON COSMETIC GLOVE',Art. nr 6103,13.49,http://donegal.com.pl/1730-large_default/bawelniane-rekawiczki-kosmetyczne-body-and-care-rozmiar-uniwersalny.jpg
1951,Nails/Nails,b'FRENCH MANICURE STICKERS',Art. nr 9577,2.39,http://donegal.com.pl/2723-large_default/szablony-do-french-manicure.jpg

3821,Nails/Artificial nails,b'ARTIFICIAL NAILS',Art. nr 3044,16.69,http://donegal.com.pl/2912-large_default/3044.jpg
3822,Nails/Artificial nails,b'ARTIFICIAL NAILS',Art. nr 3045,16.69,http://donegal.com.pl/2914-large_default/3045.jpg
3818,Nails/Artificial nails,b'ARTIFICIAL NAILS',Art. nr 3043,16.69,http://donegal.com.pl/2922-large_default/3043.jpg
3824,Nails/Artificial nails,b'ARTIFICIAL NAILS',Art. nr 3047,16.69,http://donegal.com.pl/2918-large_default/3047.jpg
3825,Nails/Artificial nails,b'ARTIFICIAL NAILS',Art. nr 3048,16.69,http://donegal.com.pl/2920-large_default/3048.jpg
3715,Nails/Artificial nails,b'ARTIFICIAL NAILS',Art. nr 3040,16.69,http://donegal.com.pl/2549-large_default/friendly-url-autogeneration-failed.jpg
3716,Nails/Artificial nails,b'ARTIFICIAL NAILS',Art. nr 3041,16.69,http://donegal.com.pl/2551-large_default/friendly-url-autogeneration-failed.jpg
1957,Nails/Artificial nails,b'ARTIFICIAL NAILS',Art. nr 3000,89.99,http://donegal.com.pl/2722-large_default/sztpaznokcie-max-pal-24-20szt.jpg
1956,Nails/Artificial nails,b'ARTIFICIAL NAILS',Art. nr 1037,4.99,http://donegal.com.pl/748-large_default/szt-paznokcie-max-20-szt.jpg
3650,Nails/Artificial nails,b'ARTIFICIAL NAILS',Art. nr 3030,10.69,http://donegal.com.pl/408-large_default/sztuczne-paznokcie-24szt.jpg
3651,Nails/Artificial nails,b'ARTIFICIAL NAILS',Art. nr 3031,10.69,http://donegal.com.pl/1361-large_default/sztuczne-paznokcie-24szt.jpg

3833,Nails/Nail polish removers,b'Cleaner 150 ml',Art. nr 2485,7.79,http://donegal.com.pl/2982-large_default/2485.jpg
3834,Nails/Nail polish removers,b'Remover 150 ml',Art. nr 2486,10.39,http://donegal.com.pl/3047-large_default/2486.jpg
3835,Nails/Nail polish removers,b'Acetone 150 ml',Art. nr 2487,8.79,http://donegal.com.pl/2984-large_default/2487.jpg
3756,Nails/Nail polish removers,b'NAIL POLISH REMOVER STRAWBERRY',Art. nr 2488,9.19,http://donegal.com.pl/2242-large_default/2488.jpg
2026,Nails/Nail polish removers,b'NAIL POLISH REMOVER WITH VITAMIN E',Art. nr 9148,5.69,http://donegal.com.pl/2753-large_default/zmywacz-do-paznokci-z-witamina-e-100ml.jpg
2027,Nails/Nail polish removers,b'NAIL POLISH REMOVER WITH VITAMIN E',Art. nr 9149,3.59,http://donegal.com.pl/2754-large_default/zmywacz-do-paznokci-z-witamina-e-50ml.jpg
2028,Nails/Nail polish removers,b'NAIL POLISH REMOVER STRAWBERRY',Art. nr 9684,7.29,http://donegal.com.pl/536-large_default/zmywacz-do-paznokci-o-zapachu-truskawkowym-bezacetonowy.jpg
2217,Nails/Nail polish removers,b'NAIL POLISH REMOVER',Art. nr 2496,7.69,http://donegal.com.pl/1890-large_default/zmywacz-wybielajacy-z-ekstraktem-z-cytryny.jpg
2498,Nails/Nail polish removers,b'NAIL POLISH REMOVER MANGO',Art. nr 2497,7.69,http://donegal.com.pl/723-large_default/zmywacz-do-paznokci-w-zelu-o-zapachu-mango.jpg
2218,Nails/Nail polish removers,b'NAIL POLISH REMOVER WITH SILK PROTEINS',Art. nr 2495,7.29,http://donegal.com.pl/50-large_default/emulsja-zmywajaca-do-paznokci-z-proteinami-jedwabiu.jpg
2025,Nails/Nail polish removers,b'NAIL POLISH REMOVER',Art. nr 2492,6.29,http://donegal.com.pl/1592-large_default/zmywacz-do-paznokci-z-gabka-50ml.jpg

1946,Nails/Nail accessories,b'PAINTING MANICURE BRUSH',Art. nr 9619,17.89,http://donegal.com.pl/2195-large_default/pedzle-do-zdobienia-paznokci-4-szt.jpg
2604,Nails/Nail accessories,b'COTTON COSMETIC GLOVE',Art. nr 6103,13.49,http://donegal.com.pl/1730-large_default/bawelniane-rekawiczki-kosmetyczne-body-and-care-rozmiar-uniwersalny.jpg
1951,Nails/Nail accessories,b'FRENCH MANICURE STICKERS',Art. nr 9577,2.39,http://donegal.com.pl/2723-large_default/szablony-do-french-manicure.jpg
